,price,total_surface,covered_surface,rooms,bathrooms,garages,bedrooms,toilettes,antiquity,zone,zone_label
4594,298000,212,156,4,2,0,3,0,35,San Isidro,77
4595,275000,900,220,4,3,1,3,0,0,Escobar,20
4596,200000,220,140,3,3,1,3,0,0,Córdoba,14
4597,230000,822,140,3,2,1,2,0,10,San Vicente,79
4598,890000,547,547,0,5,0,5,0,12,Pilar,60
4599,260000,200,105,4,2,1,3,1,5,Almirante Brown,0
4600,248000,365,128,5,2,1,3,0,5,Tigre,82
4601,1800000,1213,500,5,5,0,4,1,3,Rincón de Milberg,68
4602,320000,982,200,5,3,0,3,1,0,Escobar,20
4603,390000,550,550,5,5,0,4,0,38,Córdoba,14
4604,310000,200,200,3,3,1,3,1,15,Pilar,60
4605,450000,170,170,5,3,1,4,0,5,Buenos Aires Costa Atlántica,7
4606,120000,2200,2200,0,0,0,0,0,0,Moreno,53
4607,3100000,550,550,10,4,0,4,1,1,Nordelta,57
4608,1300000,1700,160,4,2,0,2,0,20,Manuel Alberti,45
4609,670000,560,550,7,6,0,5,1,37,Vicente López,86
4610,980000,961,502,5,0,1,4,0,0,San Isidro,77
4611,450000,326,232,5,2,0,4,0,19,Capital Federal,11
4612,470000,330,330,0,4,1,3,0,13,Pilar,60
4613,210000,240,140,5,2,0,4,0,42,Mar del Plata,46
4614,140000,300,60,2,0,0,0,0,15,San Miguel,78
4615,360000,400,400,5,3,0,3,1,0,Ezeiza,24
4616,145000,86,58,3,0,1,2,0,30,Vicente López,86
4617,270000,210,210,0,3,0,3,0,0,Córdoba,14
4618,295000,230,220,5,3,0,5,0,16,San Isidro,77
4619,280000,1050,300,4,2,0,3,1,21,GBA Norte,26
4620,300000,500,434,0,3,0,4,0,20,Hurlingham,33
4621,330000,1000,280,5,2,0,3,1,5,Escobar,20
4622,235000,500,190,0,0,0,3,0,0,General Rodríguez,30
4623,600000,550,270,5,2,0,4,0,20,Morón,54
4624,170000,280,260,6,2,0,5,0,30,Lomas de Zamora,41
4625,80000,85,70,4,0,0,2,0,20,Rosario,71
4626,1800000,1350,750,5,7,0,3,1,10,Capital Federal,11
4627,275000,190,190,5,3,0,4,0,12,Pilar,60
4628,145000,85,85,3,0,1,2,0,0,Malvinas Argentinas,44
4629,367000,550,225,6,3,1,4,1,5,Tigre,82
4630,820000,670,344,4,2,0,3,1,41,Capital Federal,11
4631,380000,468,188,0,3,0,3,0,1,San Miguel,78
4632,880000,1352,464,0,5,0,4,0,41,San Isidro,77
4633,398000,230,200,5,4,1,4,0,10,Nordelta,57
4634,75000,200,90,3,0,1,2,0,20,Morón,54
4635,250000,170,140,4,3,1,3,0,0,Escobar,20
4636,370000,200,200,5,3,1,4,1,0,Berazategui,5
4637,130000,444,120,0,2,0,3,0,20,Moreno,53
4638,370000,435,190,0,3,1,4,0,5,Morón,54
4639,500000,1000,270,5,3,1,4,1,10,Berazategui,5
4640,950000,1100,430,5,4,0,4,0,11,Pilar,60
4641,100000,100,90,0,0,0,2,0,30,Córdoba,14
4642,370000,1754,230,6,2,0,3,1,3,GBA Oeste,27
4643,215000,1100,170,4,2,0,3,1,20,Pilar,60
4644,250000,400,205,0,3,0,3,0,20,Tigre,82
4645,475000,245,245,0,3,0,4,0,5,Villanueva,88
4646,295000,171,171,4,2,0,2,1,7,Cafayate,8
4647,248000,205,185,4,0,0,3,1,35,San Isidro,77
4648,240000,160,110,4,2,1,3,1,0,Vicente López,86
4649,290000,202,140,0,0,1,0,0,0,Escobar,20
4650,390000,1650,476,5,5,0,4,0,4,Moreno,53
4651,438000,560,250,6,3,0,3,1,14,General Pacheco,29
4652,890000,735,500,7,5,1,5,0,46,San Isidro,77
4653,420000,228,228,5,4,0,3,1,0,Puertos,64
4654,1250000,450,450,6,4,0,4,1,15,Tigre,82
4655,680000,500,265,5,3,0,4,0,35,Capital Federal,11
4656,240000,700,180,0,4,1,3,0,20,Escobar,20
4657,510000,1092,255,6,3,0,4,1,9,Pinamar,62
4658,290000,460,280,5,2,0,3,1,20,Escobar,20
4659,250000,128,128,3,0,0,2,0,20,La Matanza,38
4660,195000,408,186,5,2,1,3,0,10,Moreno,53
4661,298000,199,130,4,0,0,3,0,45,Capital Federal,11
4662,580000,2250,440,5,4,0,4,1,20,Pilar,60
4663,590000,633,294,6,2,0,4,0,30,San Isidro,77
4664,1350000,1200,320,6,4,1,4,0,20,Manuel Alberti,45
4665,265000,275,220,6,3,0,2,0,40,Morón,54
4666,890000,1000,280,0,2,0,4,0,14,Tigre,82
4667,240000,768,159,4,2,0,3,1,1,Escobar,20
4668,155000,250,125,9,2,1,4,0,37,Córdoba,14
4669,193000,600,150,3,2,0,3,0,0,Pilar,60
4670,198000,450,148,5,2,1,3,1,0,Pilar,60
4671,388000,340,200,5,3,0,3,1,20,Vicente López,86
4672,497000,398,398,0,2,0,3,0,6,Pilar,60
4673,280000,420,350,7,4,0,4,0,0,Lanús,40
4674,144000,204,80,4,0,1,3,0,40,San Isidro,77
4675,495000,243,243,6,3,1,0,1,6,Tigre,82
4676,160000,400,209,5,2,1,4,0,30,Escobar,20
4677,349900,240,200,4,4,0,3,0,0,Escobar,20
4678,170000,300,180,4,3,0,2,0,25,Moreno,53
4679,320000,220,200,0,4,0,3,0,10,Pilar,60
4680,475000,1100,345,5,3,0,4,1,10,Pilar,60
4681,230000,480,200,5,2,0,4,0,7,Ituzaingó,34
4682,450000,620,197,4,3,0,3,0,6,Ituzaingó,34
4683,850000,378,320,0,5,0,5,0,10,Capital Federal,11
4684,850000,378,320,0,5,0,5,0,10,Capital Federal,11
4685,230000,1050,180,4,3,1,3,1,5,Escobar,20
4686,249000,146,101,4,2,0,3,1,0,Nordelta,57
4687,345000,223,193,5,4,1,4,0,0,Escobar,20
4688,250000,698,250,7,3,0,4,1,15,Pilar,60
4689,280000,845,220,7,4,0,4,1,4,Haras Santa María,32
4690,252000,812,160,4,3,0,3,1,0,El Cantón,17
4691,398000,618,160,5,3,0,3,0,40,Almirante Brown,0
4692,495000,600,220,5,3,0,3,1,0,General Pacheco,29
4693,1900000,1493,720,11,4,0,4,0,10,Pilar,60
4694,220000,1200,250,0,2,0,3,0,15,Córdoba,14
4695,400000,700,240,6,4,0,3,1,0,Esteban Echeverría,22
4696,315000,615,249,4,3,0,3,1,15,Escobar,20
4697,760000,493,392,8,4,0,5,0,15,Capital Federal,11
4698,320000,295,130,4,2,1,3,0,19,Vicente López,86
4699,225000,196,74,3,0,1,2,0,29,San Isidro,77
4700,650000,378,286,0,2,0,4,0,4,La Plata,39
4701,350000,836,267,3,3,1,3,0,0,La Calera,36
4702,510000,2370,523,5,4,0,4,1,9,Pilar,60
4703,460000,930,234,0,3,0,3,1,6,Pilar del Este,61
4704,260000,218,157,8,2,1,3,1,10,Córdoba,14
4705,980000,2006,570,9,5,0,4,1,15,Esteban Echeverría,22
4706,240000,540,150,4,0,0,3,0,25,Almirante Brown,0
4707,350000,572,270,4,3,1,3,0,0,Almirante Brown,0
4708,670000,340,340,5,4,0,4,1,0,Berazategui,5
4709,420000,814,330,4,4,1,3,0,8,Ezeiza,24
4710,180000,600,115,4,3,0,3,0,4,Pilar,60
4711,180000,565,100,4,2,0,3,0,6,Pilar,60
4712,400000,750,270,8,3,0,4,1,10,Ezeiza,24
4713,470000,300,260,5,3,1,4,1,12,Pilar,60
4714,135000,220,180,4,0,1,3,0,37,Córdoba,14
4715,450000,353,240,4,2,1,3,1,12,Capital Federal,11
4716,320000,837,200,3,2,0,2,0,0,Esteban Echeverría,22
4717,1111111,1090,375,5,3,1,3,1,5,Nordelta,57
4718,440000,250,200,5,3,0,3,1,0,Esteban Echeverría,22
4719,375000,320,304,3,0,0,2,0,35,Vicente López,86
4720,170000,83,69,3,0,1,2,1,7,Vicente López,86
4721,245000,600,130,4,0,0,2,0,5,Pilar,60
4722,420000,2480,400,4,3,0,4,1,4,Córdoba,14
4723,425000,833,277,0,4,0,4,0,15,Don Torcuato,16
4724,235000,813,165,4,3,0,3,1,0,Escobar,20
4725,360000,848,150,5,3,0,3,1,8,Esteban Echeverría,22
4726,400000,730,250,5,2,0,4,1,0,Esteban Echeverría,22
4727,360000,800,236,6,2,0,3,1,10,Ezeiza,24
4728,225000,800,170,4,3,1,3,1,0,Escobar,20
4729,360000,800,274,4,2,0,3,1,0,Pilar,60
4730,1400000,1650,600,7,5,0,5,1,0,Esteban Echeverría,22
4731,200000,183,183,4,3,0,3,1,35,Buenos Aires Costa Atlántica,7
4732,370000,911,357,5,3,1,4,1,10,Almirante Brown,0
4733,395000,884,283,9,4,0,5,1,15,Benavidez,4
4734,280000,688,153,5,2,0,3,1,0,Villanueva,88
4735,254000,812,184,4,3,1,3,1,0,El Cantón,17
4736,1800000,495,420,5,7,0,4,0,0,Nordelta,57
4737,140000,300,80,3,0,1,2,1,0,Rincón de Milberg,68
4738,98000,312,122,3,0,1,2,0,40,Córdoba,14
4739,205000,1200,198,6,2,0,3,0,25,Pilar,60
4740,175000,110,90,4,0,1,2,0,15,Morón,54
4741,270000,390,190,4,2,1,3,0,0,Almirante Brown,0
4742,360000,264,240,4,2,0,3,0,0,Esteban Echeverría,22
4743,440000,1213,192,0,4,0,3,0,5,Villanueva,88
4744,390000,790,193,5,3,0,3,1,0,Villanueva,88
4745,275000,656,143,5,3,0,3,1,8,Villanueva,88
4746,548000,820,248,6,3,0,4,1,10,El Talar de Pacheco,18
4747,290000,844,195,4,3,0,3,0,0,Escobar,20
4748,275000,300,250,6,2,0,4,1,15,Rosario,71
4749,1550000,1500,500,7,5,1,4,1,5,Nordelta,57
4750,520000,750,230,6,4,1,3,1,16,Nordelta,57
4751,70000,70,70,0,2,0,2,0,0,Zárate,90
4752,100000,351,141,3,0,0,0,0,15,Quilmes,66
4753,270000,510,200,4,3,0,3,1,0,Puertos,64
4754,260000,145,135,5,3,1,3,1,22,Vicente López,86
4755,799000,991,500,7,6,0,0,0,26,San Isidro,77
4756,1200000,1316,341,6,3,0,3,1,7,Nordelta,57
4757,710000,807,288,7,4,0,4,1,13,Nordelta,57
4758,580000,1432,330,7,8,0,4,1,7,Villanueva,88
4759,1100000,2086,447,6,3,0,3,1,15,Nordelta,57
4760,339000,846,200,4,3,1,3,1,0,Villanueva,88
4761,180000,300,160,6,2,1,3,0,20,La Plata,39
4762,270000,808,140,2,2,0,0,0,7,La Plata,39
4763,430000,1000,304,8,2,0,5,1,30,La Plata,39
4764,475000,755,274,5,3,1,4,1,10,Villanueva,88
4765,2499000,1214,487,6,4,0,4,1,4,Nordelta,57
4766,310000,565,135,4,2,1,3,1,2,Tigre,82
4767,255000,529,100,3,0,0,2,0,0,Uruguay,85
4768,540000,250,200,4,2,0,3,1,30,Capital Federal,11
4769,250000,165,165,0,4,1,2,0,15,Escobar,20
4770,279000,800,200,5,2,0,2,1,0,Pilar,60
4771,990000,924,433,6,5,0,4,0,20,GBA Norte,26
4772,448000,615,205,3,4,0,3,0,0,Tigre,82
4773,1150000,1020,328,6,3,0,4,1,8,Nordelta,57
4774,279000,988,158,5,2,0,4,1,10,Tigre,82
4775,525000,798,263,6,3,0,3,1,5,Villanueva,88
4776,390000,512,195,4,3,0,3,1,0,Nordelta,57
4777,399000,789,253,6,3,0,4,1,0,Puertos,64
4778,209000,440,100,3,0,0,2,1,14,GBA Oeste,27
4779,360000,1500,180,5,2,1,4,0,40,Pilar,60
4780,175000,1000,317,5,3,0,4,0,16,Córdoba,14
4781,250000,337,157,5,3,1,3,0,6,Córdoba,14
4782,880000,390,329,0,5,1,4,0,15,Nordelta,57
4783,220000,260,260,4,4,1,3,0,30,Córdoba,14
4784,590000,410,350,0,5,0,4,0,2,Escobar,20
4785,145000,870,170,4,2,1,3,1,0,Pilar,60
4786,240000,226,190,0,3,0,3,0,3,Escobar,20
4787,170000,190,170,5,0,1,4,0,35,Capital Federal,11
4788,530000,351,218,5,3,0,3,0,40,Capital Federal,11
4789,540000,360,310,4,3,0,3,0,30,Capital Federal,11
4790,550000,900,280,7,2,0,3,1,4,Pilar,60
4791,115000,450,130,4,2,0,3,1,0,Pilar del Este,61
4792,640000,1000,270,6,3,0,4,0,15,Berazategui,5
4793,138000,65,65,3,0,0,2,0,8,Buenos Aires Costa Atlántica,7
4794,269000,500,120,4,2,0,3,0,15,Tigre,82
4795,330000,160,160,4,0,1,3,1,22,San Isidro,77
4796,550000,250,250,5,3,1,4,1,30,Capital Federal,11
4797,150000,90,77,6,0,0,3,0,15,Rosario,71
4798,90000,1500,200,4,0,0,2,0,9,Córdoba,14
4799,330000,600,248,4,2,0,3,1,20,Rosario,71
4800,400000,403,341,5,3,0,3,1,20,GBA Norte,26
4801,170000,165,100,4,0,1,3,1,20,Hurlingham,33
4802,95000,800,100,2,0,0,2,0,1,Córdoba,14
4803,92000,135,73,0,0,0,5,0,30,Rosario,71
4804,129500,360,168,6,2,1,3,0,30,Malvinas Argentinas,44
4805,350000,210,210,5,2,0,4,0,30,Capital Federal,11
4806,398000,480,200,5,2,1,4,1,0,Nordelta,57
4807,430000,1500,400,4,4,1,4,0,0,Córdoba,14
4808,205000,163,90,4,2,1,3,0,30,Vicente López,86
4809,135000,476,165,2,2,1,2,0,0,Córdoba,14
4810,500000,840,300,8,3,0,5,1,15,Ezeiza,24
4811,500000,840,300,8,3,0,5,1,15,Esteban Echeverría,22
4812,500000,840,300,8,3,0,5,1,15,GBA Sur,28
4813,540000,530,180,4,2,0,4,1,15,Rosario,71
4814,495000,507,208,5,2,0,4,1,4,San Fernando,76
4815,300000,600,200,12,2,0,3,0,10,Villa Allende,87
4816,300000,200,166,5,0,1,3,0,40,San Isidro,77
4817,1100000,1412,230,4,3,0,3,0,4,Rosario,71
4818,180000,333,172,4,0,0,3,1,30,General San Martín,31
4819,890000,600,550,7,4,0,5,0,6,Tigre,82
4820,198000,239,239,0,3,0,3,0,30,Exaltación de la Cruz,23
4821,95000,300,112,3,0,0,2,0,1,José C Paz,35
4822,560000,260,260,9,3,0,4,1,0,Nordelta,57
4823,240000,300,140,0,2,1,3,0,1,San Miguel,78
4824,275000,770,190,3,2,1,3,0,20,Córdoba,14
4825,1450000,1050,794,0,7,1,4,1,15,San Isidro,77
4826,450000,1255,400,7,5,1,6,1,25,Pilar,60
4827,460000,700,280,7,5,0,3,1,10,Moreno,53
4828,799000,300,300,10,6,0,5,1,0,Nordelta,57
4829,430000,333,205,6,3,0,5,0,15,Vicente López,86
4830,178000,130,130,0,2,0,3,0,30,Exaltación de la Cruz,23
4831,198000,160,160,0,2,0,3,0,15,Exaltación de la Cruz,23
4832,215000,299,162,4,2,0,3,0,0,San Isidro,77
4833,159000,174,89,3,0,1,2,0,30,San Isidro,77
4834,300000,208,125,4,2,0,3,1,20,San Isidro,77
4835,155000,400,142,4,2,0,3,1,0,Pilar,60
4836,310000,103,103,0,2,0,3,0,48,Vicente López,86
4837,295000,190,135,4,3,1,3,1,25,Capital Federal,11
4838,310000,233,110,3,0,0,2,1,40,Vicente López,86
4839,115000,200,75,3,2,0,2,0,30,Ituzaingó,34
4840,135000,370,200,4,2,1,3,0,40,GBA Norte,26
4841,490000,500,240,4,2,0,3,1,0,Nordelta,57
4842,175000,187,160,4,0,1,2,1,35,Morón,54
4843,139000,578,115,0,2,0,3,0,1,Pilar del Este,61
4844,130000,385,190,5,2,1,4,1,1,Esteban Echeverría,22
4845,130000,580,105,4,2,0,3,1,0,Pilar del Este,61
4846,500000,840,300,8,3,0,5,1,15,GBA Sur,28
4847,450000,1998,242,4,2,0,3,0,25,Rosario,71
4848,260000,1080,250,3,3,0,3,0,0,Córdoba,14
4849,300000,840,200,5,3,0,3,0,33,Pilar,60
4850,290000,600,170,4,4,0,3,1,8,Escobar,20
4851,380000,150,130,4,2,1,4,0,45,Capital Federal,11
4852,135000,734,62,3,0,0,0,0,1,San Carlos de Bariloche,75
4853,990000,1053,397,0,5,0,4,0,1,Nordelta,57
4854,290000,240,208,4,2,1,3,0,23,Maschwitz,48
4855,240000,500,230,6,3,0,4,0,22,Esteban Echeverría,22
4856,265000,177,146,4,0,1,3,0,0,Escobar,20
4857,369000,1000,200,6,3,1,5,1,0,Buenos Aires Costa Atlántica,7
4858,340000,770,300,7,3,0,4,1,15,Escobar,20
4859,265000,210,190,4,2,1,3,1,20,Escobar,20
4860,250000,180,180,4,2,0,3,1,0,Canning,10
4861,360000,800,240,4,3,0,3,0,14,Pilar,60
4862,290000,1110,180,4,3,0,3,0,10,Rosario,71
4863,390000,489,300,3,3,1,3,0,6,Córdoba,14
4864,132000,1080,138,3,0,0,2,0,31,Escobar,20
4865,540000,1000,300,5,3,0,4,0,3,Buenos Aires Costa Atlántica,7
4866,420000,341,210,4,3,0,3,0,1,Mar del Plata,46
4867,320000,155,140,4,2,1,3,0,0,San Miguel,78
4868,220000,250,200,5,2,1,4,1,35,Morón,54
4869,180000,270,127,5,2,0,3,0,10,Rosario,71
4870,100000,615,165,3,0,1,3,0,0,Córdoba,14
4871,1450000,1234,390,6,4,0,3,0,5,Rincón de Milberg,68
4872,385000,960,285,7,4,0,4,0,10,Pilar,60
4873,319000,182,140,4,2,1,3,1,2,Vicente López,86
4874,110000,200,114,3,2,1,2,0,0,Córdoba,14
4875,450000,1100,210,4,3,0,3,1,0,La Plata,39
4876,65000,870,155,4,2,1,3,1,0,Pilar,60
4877,160000,300,150,4,2,0,0,1,2,Hurlingham,33
4878,365000,1500,239,5,3,1,4,0,30,Pilar,60
4879,550000,1001,257,5,2,1,4,1,0,Pilar,60
4880,228000,204,160,4,3,1,3,0,0,El Cantón,17
4881,280000,248,216,0,4,0,3,0,1,Villanueva,88
4882,227000,143,110,3,0,1,2,1,20,Vicente López,86
4883,470000,460,221,6,3,1,4,1,0,Nordelta,57
4884,250000,231,153,4,2,1,3,0,30,GBA Sur,28
4885,295000,361,231,4,4,1,3,1,8,Maschwitz,48
4886,180000,229,165,4,2,0,4,1,30,Presidente Perón,63
4887,220000,440,151,2,0,1,2,0,0,Córdoba,14
4888,260000,268,268,6,2,1,5,1,0,Lomas de Zamora,41
4889,255000,1000,166,4,0,1,3,1,0,Buenos Aires Costa Atlántica,7
4890,240000,95,95,3,2,1,2,1,4,Vicente López,86
4891,520000,1500,368,3,4,1,3,0,6,Córdoba,14
4892,250000,577,125,4,2,0,3,0,30,Pilar,60
4893,427000,249,210,0,4,0,3,0,1,Villanueva,88
4894,2500000,1493,400,7,3,0,3,1,0,Nordelta,57
4895,450000,585,250,4,4,1,3,0,10,Don Torcuato,16
4896,990000,924,433,6,5,0,4,0,20,GBA Norte,26
4897,125000,70,63,4,0,1,2,1,40,Rosario,71
4898,210000,1000,130,4,2,1,3,0,0,Buenos Aires Costa Atlántica,7
4899,550000,330,281,5,0,0,3,1,25,Capital Federal,11
4900,190000,205,205,5,2,0,4,0,40,Quilmes,66
4901,130000,564,107,4,2,0,3,1,0,Pilar del Este,61
4902,238000,141,141,5,2,0,3,1,0,Benavidez,4
4903,290000,614,158,4,3,0,3,1,5,Tigre,82
4904,235000,270,132,3,0,1,2,1,20,Avellaneda,2
4905,305000,224,190,5,3,0,3,1,0,Escobar,20
4906,350000,687,250,5,3,0,4,0,3,Córdoba,14
4907,135000,1086,208,4,2,1,4,0,0,Córdoba,14
4908,375000,884,237,4,3,0,3,0,0,Villanueva,88
4909,180000,1675,200,4,3,0,3,0,6,Salta,73
4910,585000,559,201,4,3,0,3,1,2,Nordelta,57
4911,1300000,720,460,6,5,0,4,0,40,Capital Federal,11
4912,120000,150,150,5,2,0,3,0,19,Córdoba,14
4913,105000,240,92,3,0,1,2,0,15,Escobar,20
4914,195000,400,130,3,2,1,3,1,0,Córdoba,14
4915,155000,150,130,4,2,0,3,1,14,Buenos Aires Costa Atlántica,7
4916,1350000,2222,370,6,4,1,5,1,1,Pilar,60
4917,390000,380,380,0,3,0,4,0,0,Luján,42
4918,55000,452,100,4,0,1,3,0,1,Mendoza,50
4919,170000,500,140,4,0,0,3,0,20,Buenos Aires Costa Atlántica,7
4920,195000,180,146,4,3,0,3,0,0,Córdoba,14
4921,1950000,1390,800,10,6,0,6,0,10,Nordelta,57
4922,200000,158,120,5,3,1,3,0,45,San Isidro,77
4923,390000,210,170,5,2,0,3,0,25,Capital Federal,11
4924,220000,498,157,4,2,1,3,1,3,Pilar,60
4925,255000,245,230,5,3,0,4,0,22,Escobar,20
4926,275000,302,302,7,0,0,5,1,30,Almirante Brown,0
4927,330000,300,270,4,3,0,3,0,22,San Miguel,78
4928,200000,737,132,4,0,1,3,0,5,La Plata,39
4929,550000,728,210,4,3,0,3,1,10,Almirante Brown,0
4930,135000,200,146,5,0,1,2,0,18,Rosario,71
4931,150000,280,70,3,0,0,2,0,30,La Matanza,38
4932,150000,150,105,4,0,1,3,0,39,Mar del Plata,46
4933,330000,1100,170,5,2,1,3,0,10,Moreno,53
4934,550000,900,312,4,4,0,3,0,12,Pilar,60
4935,320000,190,190,0,4,1,3,0,17,Pilar,60
4936,269000,500,120,4,2,0,3,0,15,Tigre,82
4937,182000,150,111,0,2,0,3,0,0,Pilar,60
4938,330000,178,178,0,2,1,3,0,7,Capital Federal,11
4939,230000,250,250,4,2,0,3,0,0,San Miguel,78
4940,195000,84,72,0,0,0,2,0,1,Vicente López,86
4941,129000,600,120,4,3,0,3,0,0,Pilar,60
4942,95000,669,70,0,2,0,3,0,20,Malvinas Argentinas,44
4943,210000,380,196,5,2,1,4,0,48,Merlo,52
4944,270000,250,160,3,2,1,2,0,30,General San Martín,31
4945,450000,360,360,6,5,1,4,1,30,Vicente López,86
4946,480000,900,159,4,2,0,3,1,0,La Plata,39
4947,180000,180,180,6,2,1,3,0,23,Santa Fe,80
4948,790000,445,445,7,2,1,4,0,4,Moreno,53
4949,250000,479,220,3,3,1,3,0,10,La Calera,36
4950,300000,240,209,4,0,1,3,1,40,Capital Federal,11
4951,329000,184,132,5,2,0,4,0,30,San Isidro,77
4952,230000,700,125,3,0,1,2,0,18,Escobar,20
4953,130000,200,200,4,0,1,3,1,0,Quilmes,66
4954,220000,498,157,4,2,1,3,1,3,Pilar del Este,61
4955,295000,280,123,4,0,1,3,0,40,San Isidro,77
4956,460000,547,230,4,4,0,3,0,9,Ituzaingó,34
4957,180000,122,96,0,2,0,3,0,9,Pilar,60
4958,390000,160,160,4,3,1,3,0,30,Vicente López,86
4959,189000,350,130,0,2,0,3,0,15,Pilar,60
4960,85000,262,75,5,0,0,3,0,32,La Plata,39
4961,280000,248,216,0,4,0,3,0,1,Villanueva,88
4962,285000,260,220,0,4,0,3,0,5,Villanueva,88
4963,285000,183,128,5,2,1,4,1,40,Vicente López,86
4964,250000,790,100,0,2,0,2,0,35,Moreno,53
4965,220000,187,147,4,2,0,3,1,2,Neuquen,55
4966,235000,1645,195,5,2,0,4,0,12,San Antonio de Areco,74
4967,500000,840,300,8,3,0,5,1,15,Esteban Echeverría,22
4968,215000,232,156,5,3,1,4,0,39,San Isidro,77
4969,280000,2100,246,5,2,1,3,0,2,Córdoba,14
4970,388000,600,191,4,3,1,3,0,0,Ituzaingó,34
4971,730000,437,437,0,5,0,3,0,10,General Rodríguez,30
4972,65000,760,160,5,2,0,3,0,4,Escobar,20
4973,80000,175,80,2,0,1,2,0,0,Córdoba,14
4974,160000,288,135,4,2,0,3,0,5,Pilar,60
4975,260000,190,190,5,3,1,4,0,35,Quilmes,66
4976,198000,1170,214,5,2,0,4,0,8,San Antonio de Areco,74
4977,450000,920,200,4,3,0,3,0,19,San Miguel,78
4978,320000,182,120,4,0,1,3,1,35,San Isidro,77
4979,195000,140,140,4,2,1,3,0,10,Escobar,20
4980,490000,375,368,8,2,0,4,1,30,San Isidro,77
4981,980000,1500,500,12,6,0,5,0,5,Córdoba,14
4982,340000,250,200,4,2,0,3,1,15,Escobar,20
4983,980000,1684,785,4,5,1,4,0,0,Córdoba,14
4984,239000,330,200,4,2,1,3,0,35,Capital Federal,11
4985,400000,300,200,0,3,0,3,0,15,Vicente López,86
4986,1000000,292,292,6,3,0,4,1,15,Capital Federal,11
4987,335000,834,249,5,3,0,3,1,7,Pilar,60
4988,550000,515,240,7,3,1,4,0,21,Tres de Febrero,83
4989,230000,542,200,4,2,0,3,0,48,Ituzaingó,34
4990,185000,450,100,4,0,1,3,0,10,General Rodríguez,30
4991,420000,1000,330,3,4,1,3,0,8,La Calera,36
4992,670000,687,300,7,3,0,5,0,10,Nordelta,57
4993,365000,318,200,5,0,1,3,1,45,Vicente López,86
4994,190000,354,256,3,3,1,3,0,47,Córdoba,14
4995,520000,871,261,5,2,0,4,1,12,Pilar,60
4996,550000,866,374,6,3,0,4,1,12,Quilmes,66
4997,54000,336,60,3,0,1,0,1,0,Santa Fe,80
4998,450000,525,350,4,2,1,3,0,0,San Fernando,76
4999,585000,450,450,4,3,0,3,1,20,San Isidro,77
5000,153000,400,155,4,2,0,3,0,0,La Cañada de Pilar,37
5001,270000,460,180,5,2,1,3,1,4,Pilar,60
5002,549000,448,300,0,4,0,3,0,10,San Isidro,77
5003,240000,200,115,4,2,1,3,0,30,San Isidro,77
5004,435000,817,200,4,4,1,3,0,15,Tigre,82
5005,245000,197,167,0,3,0,3,0,1,Escobar,20
5006,750000,800,400,6,5,0,5,1,29,San Isidro,77
5007,600000,350,350,5,0,0,4,0,0,San Isidro,77
5008,310000,598,275,5,3,0,3,0,20,GBA Norte,26
5009,420000,992,334,5,3,0,4,1,12,Pilar,60
5010,540000,2138,420,6,3,0,3,0,7,Pilar,60
5011,270000,185,185,4,3,1,3,1,7,Pilar,60
5012,260000,500,382,11,4,1,4,0,1,La Calera,36
5013,448000,283,283,6,3,1,5,1,40,Vicente López,86
5014,2950000,1012,1012,8,8,0,5,0,12,Vicente López,86
5015,125000,225,82,3,0,0,2,0,0,La Plata,39
5016,253000,819,170,4,3,0,3,1,0,El Cantón,17
5017,950000,1065,415,7,3,0,3,1,15,Vicente López,86
5018,765000,397,265,6,4,0,5,1,30,Vicente López,86
5019,575000,245,245,5,3,0,3,1,15,Vicente López,86
5020,1800000,820,520,6,5,0,5,1,5,Vicente López,86
5021,1250000,980,645,7,3,0,6,1,32,Vicente López,86
5022,235000,193,126,3,0,1,0,1,1,San Isidro,77
5023,149000,360,195,5,3,1,4,0,0,Córdoba,14
5024,230000,134,86,4,2,1,3,0,35,San Isidro,77
5025,255000,203,149,4,2,0,3,1,10,Ezeiza,24
5026,355000,320,252,4,2,1,3,0,41,Capital Federal,11
5027,2200000,1200,600,5,4,0,4,1,15,Vicente López,86
5028,690000,443,372,8,5,0,6,1,40,Vicente López,86
5029,1270000,1162,640,6,5,0,5,1,47,Vicente López,86
5030,179000,300,86,3,0,0,2,1,1,Rincón de Milberg,68
5031,980000,1160,575,7,4,0,6,1,45,Vicente López,86
5032,900000,655,301,3,3,0,2,1,40,Vicente López,86
5033,95000,300,76,3,0,0,2,0,0,Río Ceballos,72
5034,675000,299,245,5,4,0,4,1,30,GBA Norte,26
5035,540000,318,318,5,3,1,4,1,0,Capital Federal,11
5036,370000,122,122,4,2,1,3,1,17,Vicente López,86
5037,460000,800,260,5,3,0,3,0,6,GBA Sur,28
5038,420000,810,525,12,3,0,4,0,0,Córdoba,14
5039,449000,288,232,6,2,1,4,1,39,GBA Norte,26
5040,679000,1454,793,10,5,0,6,1,32,Vicente López,86
5041,685000,437,437,8,3,0,6,1,40,Vicente López,86
5042,360000,337,217,5,0,1,4,0,15,Tres de Febrero,83
5043,92000,393,65,7,2,1,2,0,7,Córdoba,14
5044,1950000,1000,790,7,5,0,4,0,18,GBA Norte,26
5045,399000,320,201,5,2,1,4,1,40,Vicente López,86
5046,75000,110,82,3,0,0,2,0,35,Rosario,71
5047,575000,400,230,5,2,1,4,1,40,Vicente López,86
